im1_name,im2_name,Task type,im1,im2,pair_ind,rep
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087446_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087546_4.png,Different,0,1,52,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/014491.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/064273.jpg,ground_truth,1,0,125,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/048954.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/081442.jpg,ground_truth,0,1,121,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/088131.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/141442.jpg,ground_truth,0,1,123,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/183108.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/044820.jpg,ground_truth,0,1,107,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087408_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087408_4.png,Same,0,1,16,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087464_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087529_4.png,Different,0,1,69,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/003364.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/152095.jpg,ground_truth,0,1,129,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087550_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087450_3.png,Different,1,0,56,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/058718.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/153416.jpg,ground_truth,0,1,108,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087470_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087570_4.png,Different,0,1,74,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/017578.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/004432.jpg,ground_truth,1,0,106,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087437_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087437_4.png,Same,0,1,44,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/017814.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/163099.jpg,ground_truth,1,0,94,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087391_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087391_4.png,Same,0,1,0,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087556_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087456_3.png,Different,1,0,62,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087442_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087542_4.png,Different,0,1,48,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087396_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087396_3.png,Same,1,0,4,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087483_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087582_4.png,Different,0,1,86,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087453_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087553_4.png,Different,0,1,59,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087405_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087405_3.png,Same,1,0,13,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087571_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087471_3.png,Different,1,0,75,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/111691.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/014575.jpg,ground_truth,0,1,101,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087459_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087559_4.png,Different,0,1,64,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087426_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087426_3.png,Same,1,0,34,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/063035.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/051703.jpg,ground_truth,0,1,102,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/128593.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/038546.jpg,ground_truth,1,0,92,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087400_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087400_4.png,Same,0,1,8,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087552_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087452_3.png,Different,1,0,58,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/101536.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/042063.jpg,ground_truth,0,1,96,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087439_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087543_4.png,Different,0,1,49,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087468_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087465_3.png,Different,1,0,70,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087549_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087449_3.png,Different,1,0,55,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087474_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087574_4.png,Different,0,1,78,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087551_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087451_3.png,Different,1,0,57,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087466_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087566_4.png,Different,0,1,71,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087407_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087407_4.png,Same,0,1,15,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087418_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087418_3.png,Same,1,0,26,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087447_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087547_4.png,Different,0,1,53,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087421_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087421_4.png,Same,0,1,29,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087398_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087398_4.png,Same,0,1,6,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087445_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087545_4.png,Different,0,1,51,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/066620.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/098852.jpg,ground_truth,1,0,118,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087403_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087403_4.png,Same,0,1,11,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087563_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087463_3.png,Different,1,0,68,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087397_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087397_4.png,Same,0,1,5,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087438_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087538_4.png,Different,0,1,45,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087427_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087427_4.png,Same,0,1,35,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/066743.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/075690.jpg,ground_truth,1,0,100,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/161106.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/129041.jpg,ground_truth,1,0,124,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/163401.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/132670.jpg,ground_truth,1,0,122,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087462_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087562_4.png,Different,0,1,67,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/037932.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/154547.jpg,ground_truth,0,1,128,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087477_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087577_4.png,Different,0,1,81,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087486_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087534_4.png,Different,0,1,89,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/110505.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/071197.jpg,ground_truth,1,0,117,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/086142.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/083021.jpg,ground_truth,1,0,113,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087419_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087419_4.png,Same,0,1,27,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087473_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087573_4.png,Different,0,1,77,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087540_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087480_3.png,Different,1,0,84,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087568_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087476_3.png,Different,1,0,80,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087444_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087544_4.png,Different,0,1,50,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087572_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087472_3.png,Different,1,0,76,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087425_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087425_4.png,Same,0,1,33,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087578_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087478_3.png,Different,1,0,82,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087416_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087416_3.png,Same,1,0,24,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/021977.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/185720.jpg,ground_truth,0,1,105,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087434_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087434_4.png,Same,0,1,42,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087392_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087392_4.png,Same,0,1,1,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087432_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087432_3.png,Same,1,0,40,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087404_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087404_4.png,Same,0,1,12,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/015355.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/144125.jpg,ground_truth,1,0,116,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087428_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087428_3.png,Same,1,0,36,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087394_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087394_4.png,Same,0,1,3,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/023754.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/186784.jpg,ground_truth,0,1,114,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087585_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087485_3.png,Different,1,0,88,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087454_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087554_4.png,Different,0,1,60,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087567_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087467_3.png,Different,1,0,72,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087401_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087401_4.png,Same,0,1,9,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/025424.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/011602.jpg,ground_truth,1,0,111,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087422_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087422_4.png,Same,0,1,30,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/028757.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/063159.jpg,ground_truth,0,1,93,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087392_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087392_3.png,Same,1,0,1,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/148578.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/032883.jpg,ground_truth,1,0,120,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087415_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087415_3.png,Same,1,0,23,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087399_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087399_4.png,Same,0,1,7,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087579_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087479_3.png,Different,1,0,83,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087442_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087542_4.png,Different,0,1,48,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/183037.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/105842.jpg,ground_truth,0,1,98,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087433_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087433_3.png,Same,1,0,41,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087412_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087412_3.png,Same,1,0,20,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/051409.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/109934.jpg,ground_truth,1,0,90,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/065232.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/046077.jpg,ground_truth,0,1,91,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087409_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087409_3.png,Same,1,0,17,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/127601.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/031763.jpg,ground_truth,0,1,112,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087413_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087413_3.png,Same,1,0,21,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087415_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087415_4.png,Same,0,1,23,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/142336.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/150350.jpg,ground_truth,0,1,97,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/012584.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/058879.jpg,ground_truth,0,1,99,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087581_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087481_3.png,Different,1,0,85,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/173647.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/094816.jpg,ground_truth,1,0,103,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087580_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087440_3.png,Different,1,0,46,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087450_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087550_4.png,Different,0,1,56,0
