image_name	ethnicity	gender	age	beauty-female	beauty-male	
00e38ffe-e943-fed0-a012-817d2974d991_LK.jpg	WHITE	Male	45	53.784	46.598	
00e4550b-0599-2471-8232-017100ddb096_LK.jpg	WHITE	Male	40	90.999	84.004	
00e986fb-ec57-301e-2e84-e361d68f581f_LK.jpg	ASIAN	Male	31	73.145	76.949	
00ef4d43-3be6-55e1-acbe-eccdf606301d_LK.jpg	WHITE	Male	81	47.343	45.933	
00f6505d-1f5b-2cf6-d8f9-3787415d793f_LK.jpg	WHITE	Male	56	44.124	41.086	
00fade46-527b-4f89-aa0a-db432f68dc62_LK.jpg	WHITE	Male	59	50.787	48.126	
00fbbff1-a715-fcc7-09e8-7bb73381f08f_LK.jpg	WHITE	Male	50	66.611	63.717	
0109955f-d8ff-487d-aa6f-93d87a024149_LK.jpg	BLACK	Male	37	61.696	59.37	
010e6786-ef6a-6a9e-c27e-b1fb9970bd3e_LK.jpg	WHITE	Male	47	52.052	54.21	
0114be58-a3e7-5b62-72ce-3b93c39a0da8_LK.jpg	WHITE	Male	64	57.016	53.77	
0116efea-18f4-f5b6-016d-1f1a44b0daff_LK.jpg	WHITE	Female	60	64.284	58.161	
0118edec-8761-817d-052d-487cac539523_LK.jpg	WHITE	Male	32	79.813	73.723	
011c5ef4-62bb-85f1-fc1a-39ccef5176a3_LK.jpg	INDIA	Male	33	59.167	62.268	
0129df48-8e72-c5ad-c695-2cd6c992d48c_LK.jpg	WHITE	Male	29	73.458	65.728	
012c1e8d-efa4-7d82-34c0-a7477b400ab7_LK.jpg	WHITE	Male	34	83.159	73.013	
012c6254-a976-b190-88a1-bc3d8d4a6dd6_LK.jpg	WHITE	Male	40	55.536	50.591	
012e74ce-5eae-c02b-d2cb-e4026ca2895d_LK.jpg	ASIAN	Female	27	57.114	56.418	
012fdc98-a903-94e2-f7fb-1b96e41dc0af_LK.jpg	WHITE	Male	36	69.442	67.957	
0130cce8-40e0-4250-99b1-c0d0ebcf703c_LK.jpg	WHITE	Male	44	54.461	51.722	
01393b09-8606-cdda-9781-2c1a7e7e2385_LK.jpg	WHITE	Male	51	60.547	46.429	
0139a35c-00a6-f1f2-e99d-862fba57def8_LK.jpg	WHITE	Female	53	68.381	64.381	
0139cdfe-3991-c114-cbeb-dbd7507ac741_LK.jpg	WHITE	Male	41	63.487	50.644	
013c28a1-16d2-e473-b7c3-eed4d43d630e_LK.jpg	BLACK	Male	32	70.205	69.548	
013fedaf-07b0-6b77-3ff6-8dfd7f5ed8fe_LK.jpg	INDIA	Male	30	58.841	52.179	
014437d7-286f-4c10-bccf-aacbc8657f4e_LK.jpg	WHITE	Female	34	57.576	53.661	
01448403-a632-51a0-aadf-8fbfb2c497a4_LK.jpg	INDIA	Male	43	62.534	62.843	
01508a68-087b-aa0a-33aa-8577ee8c0813_LK.jpg	WHITE	Male	29	76.891	71.789	
01555e96-b04c-fcc1-2b38-6d2c9c81fdc1_LK.jpg	WHITE	Male	45	60.466	56.559	
0156d9da-d9c6-8f2c-f97e-30dc6d5a7af0_LK.jpg	WHITE	Male	60	52.789	49.425	
01584508-bb05-9b34-f5c0-8203845f430b_LK.jpg	WHITE	Male	45	69.297	70.193	
0158e2bf-d16d-4358-d394-c7d983cfca0a_LK.jpg	WHITE	Female	59	42.836	42.175	
0159561f-be5d-81eb-7ccd-b4d6efeb30fc_LK.jpg	WHITE	Male	51	59.447	56.85	
015c8672-13c4-6f11-fb09-8ed5cef1a12c_LK.jpg	INDIA	Male	34	75.709	67.124	
016460aa-6762-928e-8593-58099e1e1020_LK.jpg	WHITE	Male	26	77.997	74.512	
016b6979-028b-a988-a046-f90a42a157fe_LK.jpg	WHITE	Male	38	55.613	56.943	
016b90d2-e5c5-70d4-f9e0-b763dd75d262_LK.jpg	WHITE	Male	55	43.823	37.481	
016c3b4a-3860-5dbe-9576-8988a10899a9_LK.jpg	WHITE	Male	48	67.271	58.83	
0177ac45-1dba-dca6-10c8-89812102d60e_LK.jpg	WHITE	Male	34	73.969	67.017	
0177bc69-206f-a9ea-cade-08dd9b4ee53c_LK.jpg	WHITE	Female	36	56.044	56.365	
0181e3ae-5cc9-c2c2-c5e3-956b83288625_LK.jpg	WHITE	Female	39	58.68	48.613	
0182b3f3-8b41-88e7-af21-382c48187ca2_LK.jpg	ASIAN	Male	30	81.211	82.52	
01846329-a0ba-a40e-04c0-5af8a07ab0c3_LK.jpg	ASIAN	Male	30	57.184	52.793	
018a55ab-ef11-0a7f-7c76-ebbcb46b83d0_LK.jpg	WHITE	Male	29	57.653	53.643	
018dc13b-6954-f20a-4b6e-b8683e46faba_LK.jpg	WHITE	Male	53	76.431	69.779	
0193fbec-4336-5627-978c-9195d7f60bbf_LK.jpg	WHITE	Male	48	63.89	59.857	
019871c0-e3ea-47e0-9723-1bd7c871d11e_LK.jpg	WHITE	Male	28	64.266	61.86	
019ad736-4484-be88-e67b-a2bc95d2cd13_LK.jpg	INDIA	Male	28	71.872	68.574	
01a1409a-39c6-8971-d07c-395ada6e3537_LK.jpg	WHITE	Female	25	71.426	69.49	
01a548b5-40fc-045c-640d-e189edf3e9fc_LK.jpg	INDIA	Male	30	62.786	64.81	
01a97798-286e-6bd0-832d-63ceb2ca6eb5_LK.jpg	WHITE	Male	37	73.524	65.035	
01ae5a56-10a9-41c5-5354-254e8cece24c_LK.jpg	WHITE	Male	48	56.816	55.33	
01b03e13-27c0-45a7-bf37-66144266baee_LK.jpg	WHITE	Male	46	52.625	49.524	
01b70e5b-38d3-0010-0513-797823681bfe_LK.jpg	BLACK	Female	28	69.688	65.742	
01b806a4-88ba-cb61-7143-fb05931fd4c8_LK.jpg	WHITE	Male	68	71.262	66.919	
01b87763-aba3-678b-9d91-f5a83e9a54f7_LK.jpg	BLACK	Female	39	67.214	58.804	
01c580cb-d161-9bf1-d7c7-1f1acf9d86ef_LK.jpg	WHITE	Male	27	64.522	60.544	
01d30b68-9406-a883-9d69-55c1ce00f296_LK.jpg	WHITE	Male	60	42.477	35.998	
01d36cd2-a7b9-04ab-9840-e126f9dbb15d_LK.jpg	WHITE	Male	30	69.366	62.701	
01d5a51e-4936-bffb-a9dc-57250c6e8c92_LK.jpg	INDIA	Female	44	74.767	68.487	
01d8bb76-57e3-7fcd-b506-b6cb56876f85_LK.jpg	WHITE	Male	39	71.633	61.792	
01d9ca99-7119-a083-885a-b95ec778489d_LK.jpg	WHITE	Male	54	29.16	34.502	
01dd91c2-ab90-7b98-34a8-f64beea5274d_LK.jpg	WHITE	Male	34	57.633	49.732	
01de35a3-78a4-33e7-e9d5-401f27c04a77_LK.jpg	WHITE	Male	32	61.74	61.255	
01de7165-1577-5517-2406-6d814942b825_LK.jpg	ASIAN	Male	32	65.252	63.896	
01dffd0f-aedc-a233-1d43-c68b52955372_LK.jpg	WHITE	Male	33	80.894	76.72	
01e2fe56-f24e-3b7b-9ad4-e8476ec7cbad_LK.jpg	INDIA	Male	22	76.403	76.684	
01e4842c-1ffa-f55e-420f-b06d2b333dd5_LK.jpg	WHITE	Male	37	68.763	61.83	
01edabbe-a002-d954-c453-81a9f0826788_LK.jpg	ASIAN	Male	34	58.4	58.073	
01f1c153-794b-6aba-63d8-a77c73b569e0_LK.jpg	INDIA	Male	33	52.742	42.385	
01f68ead-ded0-c8fc-3883-37c1a1deb13a_LK.jpg	WHITE	Male	33	78.145	67.853	
01fdc590-e640-a7e2-b5b1-71f84558a7b2_LK.jpg	WHITE	Male	60	56.093	43.733	
0204490e-c192-399b-f87f-8cff2ca4bd95_LK.jpg	WHITE	Male	51	54.018	45.283	
020df7b0-4833-50af-6ebf-dae45662376f_LK.jpg	WHITE	Male	50	51.933	46.012	
021034de-0dd3-4c17-37fd-433b33349595_LK.jpg	WHITE	Female	19	59.001	52.407	
0211eec7-14d3-ae70-255c-e38766411a7c_LK.jpg	WHITE	Male	59	49.979	40.631	
02150592-d54a-7c29-9059-92a5169f9e31_LK.jpg	WHITE	Male	45	55.189	51.096	
02159703-d648-3d2c-2a18-65e8272c1e49_LK.jpg	WHITE	Male	30	60.719	58.118	
02174079-6ed5-0a46-59f1-aaf8076bd4d6_LK.jpg	WHITE	Male	47	73.475	70.851	
021fa4f0-a7de-2316-9272-a572fcdcb2e8_LK.jpg	INDIA	Male	23	79.8	75.875	
022303e4-eee2-1d7c-9e10-80af7abf0138_LK.jpg	WHITE	Male	59	72.307	63.629	
0226d203-2114-de70-5726-5487fa842e25_LK.jpg	WHITE	Male	50	69.244	66.717	
02296c8f-c94d-6762-a740-fb0bfc0da531_LK.jpg	BLACK	Male	55	42.11	39.986	
022f7101-b190-101b-cce7-dcb21a2fef24_LK.jpg	WHITE	Male	28	51.136	44.989	
02325cea-62bc-596d-79d8-364541003bef_LK.jpg	WHITE	Male	32	63.549	57.511	
0232ab1f-b535-4855-7e78-16e8f0816e6e_LK.jpg	WHITE	Male	24	52.856	47.483	
0244c23b-733c-e3ad-0eae-bcf151468006_LK.jpg	WHITE	Female	62	72.841	70.325	
0244c4c0-1675-4624-c321-f36e4547efe1_LK.jpg	WHITE	Male	53	61.053	52.226	
0244d591-9437-a7f4-b970-d4298b64598a_LK.jpg	WHITE	Male	55	45.737	46.623	
024ccf41-16d1-a67d-ac2e-915bbcf2e2ff_LK.jpg	WHITE	Male	62	56.116	47.797	
025308a5-7e84-8b37-828e-11cb8e9b9c55_LK.jpg	WHITE	Male	66	50.5	40.204	
02574b5d-6b78-adca-3746-8072c2805e87_LK.jpg	WHITE	Male	55	69.144	67.762	
0257ddf8-e3d0-7e13-55f3-c3b1b7de5696_LK.jpg	INDIA	Male	37	54.551	51.243	
02586ef6-9cac-a519-194e-30c23b791c0c_LK.jpg	ASIAN	Male	32	72.37	69.747	
02634c86-63d8-cb77-cd6a-3e8c5579502d_LK.jpg	WHITE	Female	54	40.547	35.914	
02732428-d9f5-2ee0-385e-b9dce369cf26_LK.jpg	WHITE	Male	30	67.421	60.367	
0273d96f-8e86-7071-cb4f-50869f8e613e_LK.jpg	BLACK	Female	24	70.691	68.96	
0273e7a6-0acc-c105-309c-e80200765a42_LK.jpg	WHITE	Male	44	51.986	48.738	
027c0500-2af7-b403-fa8c-baf482f65af2_LK.jpg	INDIA	Male	22	63.824	61.603	
027cf954-bab5-9e3e-81fa-37fc6b869743_LK.jpg	WHITE	Male	61	55.668	52.502	
027f1f27-bae7-3bca-2004-434626182bd0_LK.jpg	WHITE	Male	56	60.74	48.851	
0283ffa8-1861-8e03-fb5b-4acea32b3312_LK.jpg	INDIA	Male	25	69.815	65.157	
02843c13-dc29-2a2f-efbd-cb74ed807a7b_LK.jpg	WHITE	Male	62	50.689	50.46	
028def64-68bd-18a2-a08c-46f2fdabf747_LK.jpg	WHITE	Male	36	79.297	72.798	
028e379e-e1c5-f31b-e933-948faa7cfb0e_LK.jpg	BLACK	Male	46	55.122	57.528	
028e816c-8e00-2b1e-81f4-192832fb36c4_LK.jpg	WHITE	Male	32	45.933	44.472	
029e113b-4d25-52e3-352b-6f0b90e01bc3_LK.jpg	WHITE	Male	30	62.006	56.102	
029ebde3-3a1f-14ed-ad16-6344bd248e48_LK.jpg	WHITE	Male	53	53.137	50.617	
029f8a23-d293-b183-7245-05fe289a4983_LK.jpg	WHITE	Male	34	62.997	55.841	
02a2adca-350e-6157-e054-6444c0a401ae_LK.jpg	WHITE	Male	39	79.834	73.592	
02a9ade1-cb00-c3dd-1258-c5813c632926_LK.jpg	ASIAN	Male	34	62.143	63.761	
02aafc36-2b1c-6c0b-0968-354e0e89cb25_LK.jpg	WHITE	Male	69	32.222	20.084	
02ad53c8-d4e6-b2b2-955b-b420d6d88c7f_LK.jpg	WHITE	Male	41	37.405	42.748	
02ae4657-5079-3696-32e5-a9217773d45d_LK.jpg	WHITE	Male	59	51.143	48.324	
02b19b43-7b92-c42e-f922-1adabf2c9fe9_LK.jpg	WHITE	Male	31	67.89	63.726	
02b508df-6b80-3497-e624-b590a93738ef_LK.jpg	WHITE	Male	28	69.201	59.87	
02b5b78c-999b-f12f-729b-a002f8dd3a9c_LK.jpg	WHITE	Male	38	66.145	63.583	
02b97ee3-22ef-216b-ddab-f90c4f8399b9_LK.jpg	WHITE	Male	54	55.422	49.231	
02bc2183-d013-2520-f6e5-4767617a2dca_LK.jpg	WHITE	Male	23	43.355	46.039	
02bd772a-cc04-b4fb-d024-8e577f7ac2c2_LK.jpg	BLACK	Male	42	57.757	51.102	
02bea9d4-3923-c1f5-bfa4-4ce4b42d26a6_LK.jpg	WHITE	Male	29	68.85	64.449	
02c07f6d-7371-42e7-b06f-87774689184d_LK.jpg	WHITE	Male	29	72.866	73.215	
02c08f03-c067-f2d0-c145-ae8e135afcc6_LK.jpg	WHITE	Male	44	52.077	48.083	
02c3dbb3-2b78-8e4a-2e2c-4a12987b51cf_LK.jpg	WHITE	Male	65	57.983	57.139	
02c4a570-598d-cd19-28db-7989aa80ddb1_LK.jpg	WHITE	Male	27	58.121	56.51	
02cc65a8-31a3-2e80-a3e5-6b111d0bfca1_LK.jpg	WHITE	Male	29	49.484	40.189	
02cd86fb-21ac-88a9-d1cd-14731c182caa_LK.jpg	WHITE	Female	47	72.738	67.658	
02d5b289-2d29-15c0-769b-3d560b5dce73_LK.jpg	WHITE	Male	51	50.101	46.929	
02d9e5fe-399e-3128-7cd1-fe6b0464da2a_LK.jpg	INDIA	Male	47	67.961	66.123	
02dad636-3d8b-5b2a-3001-a891b535238f_LK.jpg	WHITE	Male	70	46.612	38.228	
02db7ea0-47e0-a963-7918-ef9ab8ceaae8_LK.jpg	WHITE	Male	40	58.093	48.19	
02dbe385-4c96-d618-56cc-b379cacb48f4_LK.jpg	WHITE	Male	40	63.679	60.973	
02dca41b-7109-0f5f-7be2-6e157d9d17da_LK.jpg	BLACK	Male	39	47.321	44.795	
02dcc033-a92d-6ab6-60d5-f33dde1ffafd_LK.jpg	WHITE	Male	65	46.74	45.675	
02df7ea9-4f13-9d99-d4a7-4f194c19db22_LK.jpg	WHITE	Male	29	53.54	48.276	
02e1d2d6-e6f6-e65b-cbf6-0ff8cd563c41_LK.jpg	WHITE	Female	42	61.359	56.649	
02e7a296-de26-46d2-2d61-873507101ad0_LK.jpg	WHITE	Male	57	51.182	39.908	
02eb78e0-7d68-589a-5388-f2a66dfe374b_LK.jpg	WHITE	Male	61	49.448	38.635	
02f346be-45c3-5ff8-eb06-60c204bc42b3_LK.jpg	WHITE	Male	56	68.019	65.48	
02f6c140-24d5-4404-9421-6162393dc3da_LK.jpg	WHITE	Male	66	60.379	49.271	
02f83d50-4f7b-595b-9eef-6fa61f2238bc_LK.jpg	ASIAN	Male	50	54.238	52.937	
02f9c15d-9e18-ea10-97bc-34b3ea94e2e1_LK.jpg	WHITE	Male	77	38.922	35.614	
02fd7fdf-1daf-bd72-adfc-4634a04936cb_LK.jpg	WHITE	Male	61	42.606	39.908	
02ff7930-9a8a-8af9-8947-1e00778d121a_LK.jpg	WHITE	Male	49	59.353	56.788	
02ffbb91-e6d9-5631-9b84-61dbec182652_LK.jpg	WHITE	Male	48	56.915	60.227	
0300f7bd-6c53-ace7-e332-779b746184b3_LK.jpg	INDIA	Male	27	62.645	65.395	
030111a7-687e-b300-d048-16f6e21b59e5_LK.jpg	WHITE	Male	36	55.297	47.567	
0303966d-6be8-76d2-246a-5662ad840bbb_LK.jpg	WHITE	Female	49	50.936	44.994	
0303d674-44e1-a9c5-02c5-5cb38728e9a8_LK.jpg	WHITE	Male	54	41.778	40.345	
03055c66-d43e-7f4d-5ce5-b7876a5dec95_LK.jpg	WHITE	Male	45	57.305	53.521	
0313dd75-a057-7dd3-c6c4-086bd0ca4a54_LK.jpg	WHITE	Male	31	75.498	74.272	
0314e93b-32e2-8fbb-f56f-3d82e7950c2d_LK.jpg	WHITE	Male	50	62.527	59.375	
0317934e-5d4a-3787-e75e-b587db461e63_LK.jpg	WHITE	Male	60	68.177	69.447	
031ac3bc-b1d1-19f1-ad09-d0dd75b70990_LK.jpg	WHITE	Male	51	46.478	42.751	
031d454e-dbd4-17c0-b308-ae1e1befbd54_LK.jpg	WHITE	Male	27	67.676	65.48	
031f70be-a7f6-a1a3-6610-533ca77ea392_LK.jpg	BLACK	Male	40	63.79	66.981	
0323d7eb-d5fe-94a6-ac5b-21b7c9f63e75_LK.jpg	WHITE	Male	55	49.118	48.983	
03255aed-944f-4e74-8e29-5654f823962c_LK.jpg	BLACK	Male	51	57.501	53.043	
0326ae9a-698a-2874-f0c9-42be2601c8ee_LK.jpg	WHITE	Male	47	60.431	59.245	
032b1b3a-8069-02fb-520a-f7deff239b71_LK.jpg	WHITE	Male	34	71.651	70.814	
032c51d1-8399-9bf6-969d-dfa84737eeb6_LK.jpg	WHITE	Male	49	58.695	52.673	
03322eaa-6e92-98ab-122a-191630797657_LK.jpg	WHITE	Male	45	49.086	38.636	
03377f25-a168-ffbc-8645-8217cd69c8f9_LK.jpg	WHITE	Male	50	54.16	45.809	
033ee90d-40f5-b60f-2d22-c0d3fd186685_LK.jpg	WHITE	Male	31	64.012	57.052	
03418c77-5562-a195-fa31-723296089140_LK.jpg	WHITE	Male	54	70.26	62.757	
034215dc-becb-ef76-cd7f-29b6e36a372b_LK.jpg	WHITE	Male	30	52.909	53.493	
0343a6fa-9353-8c35-c797-ee82f372d63d_LK.jpg	WHITE	Male	52	71.097	61.289	
03446b12-c170-086c-e470-d9e75a3cb03f_LK.jpg	WHITE	Male	30	71.005	62.329	
0349ca67-5e56-d1c4-99fa-71572a344ebe_LK.jpg	BLACK	Male	38	54.087	50.214	
03544f06-a073-9d98-86e3-b774758fd713_LK.jpg	WHITE	Male	35	59.122	58.654	
035715d5-a095-face-654f-7806fd73f761_LK.jpg	WHITE	Male	68	48.671	38.259	
0358e133-64c9-1c27-ad7d-f8c18d5f8b82_LK.jpg	WHITE	Male	34	59.942	51.982	
035dcd32-d2c1-ee1f-3c57-d821da32c330_LK.jpg	INDIA	Male	30	83.82	82.619	
035e49d9-8277-68b6-f7f8-9aae46400210_LK.jpg	INDIA	Male	39	65.468	59.493	
035e9cc5-d2a4-9298-7488-c348527a5d1a_LK.jpg	WHITE	Female	32	64.664	63.86	
0362e90f-bc9f-dd07-e795-b6763b58e0e0_LK.jpg	WHITE	Male	30	69.368	63.615	
0363adec-3b42-2081-e141-2576f41e9001_LK.jpg	WHITE	Male	68	26.777	24.754	
036c65b7-1669-9acf-9c62-66891b553484_LK.jpg	WHITE	Female	54	47.864	47.88	
036d4898-b9e9-98f6-e57e-3329dfd15ba1_LK.jpg	ASIAN	Male	40	61.941	55.673	
036efe09-1bb6-16a6-fb11-f52bd86c7077_LK.jpg	WHITE	Male	47	65.917	65.099	
036fa7b3-1af7-d485-06db-ca9beacd7007_LK.jpg	WHITE	Female	47	59.245	57.553	
